monitoringSiteIdentifier,monitoringSiteIdentifierScheme,phenomenonTimeReferenceYear,observedPropertyDeterminandCode,observedPropertyDeterminandLabel,resultEmissionsUom,resultEmissionsValue,procedureEstimateDetail,resultObservationStatus,Remarks,metadata_versionId,metadata_beginLifeSpanVersion,metadata_statusCode,metadata_observationStatus,metadata_statements,UID
SE621205-131122,euMonitoringSiteCode,2019,CAS_7440-02-0,Nickel and its compounds,kg/a,95.2,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,956
SE621205-131122,euMonitoringSiteCode,2020,CAS_7440-02-0,Nickel and its compounds,kg/a,56.9,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,977
SE622467-133458,euMonitoringSiteCode,2014,CAS_7440-02-0,Nickel and its compounds,kg/a,1130,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,998
SE622467-133458,euMonitoringSiteCode,2015,CAS_7440-02-0,Nickel and its compounds,kg/a,965,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,1019
SE622467-133458,euMonitoringSiteCode,2016,CAS_7440-02-0,Nickel and its compounds,kg/a,651,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,1040
SE622467-133458,euMonitoringSiteCode,2017,CAS_7440-02-0,Nickel and its compounds,kg/a,1050,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,1061
SE622467-133458,euMonitoringSiteCode,2019,CAS_7440-02-0,Nickel and its compounds,kg/a,823,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,1103
SE622467-133458,euMonitoringSiteCode,2018,CAS_7440-02-0,Nickel and its compounds,kg/a,651,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,1082
SE622467-133458,euMonitoringSiteCode,2020,CAS_7440-02-0,Nickel and its compounds,kg/a,666,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,1124
SE622950-143450,euMonitoringSiteCode,2014,CAS_7440-02-0,Nickel and its compounds,kg/a,383,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,1145
SE620277-140091,euMonitoringSiteCode,2016,CAS_7440-02-0,Nickel and its compounds,kg/a,1020,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,746
SE620277-140091,euMonitoringSiteCode,2015,CAS_7440-02-0,Nickel and its compounds,kg/a,1610,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,725
SE620277-140091,euMonitoringSiteCode,2017,CAS_7440-02-0,Nickel and its compounds,kg/a,1670,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,767
SE620277-140091,euMonitoringSiteCode,2018,CAS_7440-02-0,Nickel and its compounds,kg/a,1230,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,788
SE620277-140091,euMonitoringSiteCode,2020,CAS_7440-02-0,Nickel and its compounds,kg/a,1860,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,830
SE620277-140091,euMonitoringSiteCode,2019,CAS_7440-02-0,Nickel and its compounds,kg/a,1700,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,809
SE621205-131122,euMonitoringSiteCode,2014,CAS_7440-02-0,Nickel and its compounds,kg/a,82.3,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,851
EESJA7837000,euMonitoringSiteCode,2020,CAS_7440-02-0,Nickel and its compounds,kg/a,107.424848384872,OutY,,Measurements=4; below LOQ=0,https://cdr.eionet.europa.eu/ee/eea/wise_soe/wise1/envycgfeq/Emissions_2020_RiverineInputLoads.xml,2021-12-21 09:35:05.000,valid,A,,581
EESJA6880000,euMonitoringSiteCode,2020,CAS_7440-02-0,Nickel and its compounds,kg/a,48.0293459323395,OutY,,Measurements=4; below LOQ=0,https://cdr.eionet.europa.eu/ee/eea/wise_soe/wise1/envycgfeq/Emissions_2020_RiverineInputLoads.xml,2021-12-21 09:35:05.000,valid,A,,607
EESJA7164000,euMonitoringSiteCode,2020,CAS_7440-02-0,Nickel and its compounds,kg/a,93.6806396997631,OutY,,Measurements=4; below LOQ=0,https://cdr.eionet.europa.eu/ee/eea/wise_soe/wise1/envycgfeq/Emissions_2020_RiverineInputLoads.xml,2021-12-21 09:35:05.000,valid,A,,669
SE620277-140091,euMonitoringSiteCode,2014,CAS_7440-02-0,Nickel and its compounds,kg/a,1690,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,704
IT19-R1909100003,eionetMonitoringSiteCode,2020,CAS_7440-09-7,Potassium,t/a,17.12330625,FloodN,,"Calcolato moltiplicando la concentrazione media annuale dei parametri,  estratti dal monitoraggio WISE-6 anno 2020, per la portata media annuale presente nell'Allegato B34 ""Anapo"" del ""PIANO DI GESTIONE DELLE ACQUE DELLA SICILIA - DICEMBRE 2007"".  La distanza della foce dalla stazione di monitoraggio è circa 2 Km.",https://cdr.eionet.europa.eu/it/eea/wise_soe/wise1/envyd1prq/Italy_WISE-1_2020._RiverineInputLoads.xml,2022-01-11 12:36:38.000,valid,U,QC_UOM_ERROR: The present resultEmissionsUom value is not an accepted one for this observedPropertyDeterminandCode value in this table (kg/a),4469
ES060ESPFMA082,euMonitoringSiteCode,2020,CAS_7440-09-7,Potassium,t/a,8014.80828493788,FloodY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,U,QC_UOM_ERROR: The present resultEmissionsUom value is not an accepted one for this observedPropertyDeterminandCode value in this table (kg/a),5065
ES064ESPFAA0000056,euMonitoringSiteCode,2020,CAS_7440-09-7,Potassium,t/a,122.238413486696,FloodY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,U,QC_UOM_ERROR: The present resultEmissionsUom value is not an accepted one for this observedPropertyDeterminandCode value in this table (kg/a),5003
ES064ESPFAA0000057,euMonitoringSiteCode,2020,CAS_7440-09-7,Potassium,t/a,106.353627912199,FloodY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,U,QC_UOM_ERROR: The present resultEmissionsUom value is not an accepted one for this observedPropertyDeterminandCode value in this table (kg/a),5037
ES064ESPFAA0000057,euMonitoringSiteCode,2020,CAS_7440-23-5,Sodium,t/a,971.955845281818,FloodY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,U,QC_UOM_ERROR: The present resultEmissionsUom value is not an accepted one for this observedPropertyDeterminandCode value in this table (kg/a),5038
ES064ESPFAA0000056,euMonitoringSiteCode,2020,CAS_7440-23-5,Sodium,t/a,1115.96133231506,FloodY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,U,QC_UOM_ERROR: The present resultEmissionsUom value is not an accepted one for this observedPropertyDeterminandCode value in this table (kg/a),5004
ES060ESPFMA082,euMonitoringSiteCode,2020,CAS_7440-23-5,Sodium,t/a,232420.479008558,FloodY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,U,QC_UOM_ERROR: The present resultEmissionsUom value is not an accepted one for this observedPropertyDeterminandCode value in this table (kg/a),5066
IT19-R1909100003,eionetMonitoringSiteCode,2020,CAS_7440-23-5,Sodium,t/a,327.854237,FloodN,,"Calcolato moltiplicando la concentrazione media annuale dei parametri,  estratti dal monitoraggio WISE-6 anno 2020, per la portata media annuale presente nell'Allegato B34 ""Anapo"" del ""PIANO DI GESTIONE DELLE ACQUE DELLA SICILIA - DICEMBRE 2007"".  La distanza della foce dalla stazione di monitoraggio è circa 2 Km.",https://cdr.eionet.europa.eu/it/eea/wise_soe/wise1/envyd1prq/Italy_WISE-1_2020._RiverineInputLoads.xml,2022-01-11 12:36:38.000,valid,U,QC_UOM_ERROR: The present resultEmissionsUom value is not an accepted one for this observedPropertyDeterminandCode value in this table (kg/a),4468
IT19-R1909600001,eionetMonitoringSiteCode,2020,CAS_7440-23-5,Sodium,t/a,16101.543616,FloodN,,"Calcolato moltiplicando la concentrazione media annuale dei parametri,  estratti dal monitoraggio WISE-6 anno 2020, per la portata media annuale presente nell'Allegato B38 ""Alcantara"" del ""PIANO DI GESTIONE DELLE ACQUE DELLA SICILIA - DICEMBRE 2007"".  La distanza della foce dalla stazione di monitoraggio è circa 1 Km.",https://cdr.eionet.europa.eu/it/eea/wise_soe/wise1/envyd1prq/Italy_WISE-1_2020._RiverineInputLoads.xml,2022-01-11 12:36:38.000,valid,U,QC_UOM_ERROR: The present resultEmissionsUom value is not an accepted one for this observedPropertyDeterminandCode value in this table (kg/a),4454
SE733351-187900,eionetMonitoringSiteCode,2020,CAS_7440-38-2,Arsenic and its compounds,kg/a,2190,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4360
SE733351-187900,eionetMonitoringSiteCode,2019,CAS_7440-38-2,Arsenic and its compounds,kg/a,1440,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4339
SE733351-187900,eionetMonitoringSiteCode,2018,CAS_7440-38-2,Arsenic and its compounds,kg/a,1490,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4318
SE733351-187900,eionetMonitoringSiteCode,2017,CAS_7440-38-2,Arsenic and its compounds,kg/a,1920,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4297
SE733351-187900,eionetMonitoringSiteCode,2016,CAS_7440-38-2,Arsenic and its compounds,kg/a,2450,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4276
SE733351-187900,eionetMonitoringSiteCode,2015,CAS_7440-38-2,Arsenic and its compounds,kg/a,2110,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4255
SE733351-187900,eionetMonitoringSiteCode,2014,CAS_7440-38-2,Arsenic and its compounds,kg/a,1400,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4234
SE683661-156793,euMonitoringSiteCode,2020,CAS_7440-38-2,Arsenic and its compounds,kg/a,108,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4213
SE683661-156793,euMonitoringSiteCode,2019,CAS_7440-38-2,Arsenic and its compounds,kg/a,104,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4192
SE683661-156793,euMonitoringSiteCode,2018,CAS_7440-38-2,Arsenic and its compounds,kg/a,151,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4171
SE683661-156793,euMonitoringSiteCode,2017,CAS_7440-38-2,Arsenic and its compounds,kg/a,70.2,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4150
SE683661-156793,euMonitoringSiteCode,2016,CAS_7440-38-2,Arsenic and its compounds,kg/a,90.5,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4129
SE683661-156793,euMonitoringSiteCode,2014,CAS_7440-38-2,Arsenic and its compounds,kg/a,111,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4087
SE683661-156793,euMonitoringSiteCode,2015,CAS_7440-38-2,Arsenic and its compounds,kg/a,139,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4108
SE678924-156862,euMonitoringSiteCode,2020,CAS_7440-38-2,Arsenic and its compounds,kg/a,1170,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4066
SE678924-156862,euMonitoringSiteCode,2019,CAS_7440-38-2,Arsenic and its compounds,kg/a,1180,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4045
SE678924-156862,euMonitoringSiteCode,2018,CAS_7440-38-2,Arsenic and its compounds,kg/a,1140,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4024
SE678924-156862,euMonitoringSiteCode,2016,CAS_7440-38-2,Arsenic and its compounds,kg/a,885,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3982
SE678924-156862,euMonitoringSiteCode,2017,CAS_7440-38-2,Arsenic and its compounds,kg/a,998,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4003
SE678924-156862,euMonitoringSiteCode,2014,CAS_7440-38-2,Arsenic and its compounds,kg/a,1480,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3940
SE678924-156862,euMonitoringSiteCode,2015,CAS_7440-38-2,Arsenic and its compounds,kg/a,1360,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3961
SE672915-157210,euMonitoringSiteCode,2020,CAS_7440-38-2,Arsenic and its compounds,kg/a,272,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3919
SE672915-157210,euMonitoringSiteCode,2018,CAS_7440-38-2,Arsenic and its compounds,kg/a,348,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3877
SE672915-157210,euMonitoringSiteCode,2019,CAS_7440-38-2,Arsenic and its compounds,kg/a,383,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3898
SE672915-157210,euMonitoringSiteCode,2017,CAS_7440-38-2,Arsenic and its compounds,kg/a,279,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3856
SE672915-157210,euMonitoringSiteCode,2016,CAS_7440-38-2,Arsenic and its compounds,kg/a,278,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3835
SE672915-157210,euMonitoringSiteCode,2015,CAS_7440-38-2,Arsenic and its compounds,kg/a,286,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3814
SE671742-158974,euMonitoringSiteCode,2020,CAS_7440-38-2,Arsenic and its compounds,kg/a,2030,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3772
SE672915-157210,euMonitoringSiteCode,2014,CAS_7440-38-2,Arsenic and its compounds,kg/a,218,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3793
SE671742-158974,euMonitoringSiteCode,2019,CAS_7440-38-2,Arsenic and its compounds,kg/a,1960,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3751
SE671742-158974,euMonitoringSiteCode,2018,CAS_7440-38-2,Arsenic and its compounds,kg/a,1720,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3730
SE671742-158974,euMonitoringSiteCode,2017,CAS_7440-38-2,Arsenic and its compounds,kg/a,1410,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3709
SE671742-158974,euMonitoringSiteCode,2016,CAS_7440-38-2,Arsenic and its compounds,kg/a,1530,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3688
SE671742-158974,euMonitoringSiteCode,2015,CAS_7440-38-2,Arsenic and its compounds,kg/a,2380,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3667
SE671742-158974,euMonitoringSiteCode,2014,CAS_7440-38-2,Arsenic and its compounds,kg/a,2370,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3646
SE658065-162841,eionetMonitoringSiteCode,2020,CAS_7440-38-2,Arsenic and its compounds,kg/a,2340,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3625
SE658065-162841,eionetMonitoringSiteCode,2019,CAS_7440-38-2,Arsenic and its compounds,kg/a,2860,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3604
SE658065-162841,eionetMonitoringSiteCode,2018,CAS_7440-38-2,Arsenic and its compounds,kg/a,2550,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3583
SE658065-162841,eionetMonitoringSiteCode,2017,CAS_7440-38-2,Arsenic and its compounds,kg/a,1870,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3562
SE658065-162841,eionetMonitoringSiteCode,2016,CAS_7440-38-2,Arsenic and its compounds,kg/a,1870,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3541
SE658065-162841,eionetMonitoringSiteCode,2015,CAS_7440-38-2,Arsenic and its compounds,kg/a,3070,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3520
SE658065-162841,eionetMonitoringSiteCode,2014,CAS_7440-38-2,Arsenic and its compounds,kg/a,3710,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3499
SE653621-125394,euMonitoringSiteCode,2020,CAS_7440-38-2,Arsenic and its compounds,kg/a,162,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3478
SE653621-125394,euMonitoringSiteCode,2019,CAS_7440-38-2,Arsenic and its compounds,kg/a,160,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3457
SE653621-125394,euMonitoringSiteCode,2017,CAS_7440-38-2,Arsenic and its compounds,kg/a,118,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3415
SE653621-125394,euMonitoringSiteCode,2018,CAS_7440-38-2,Arsenic and its compounds,kg/a,106,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3436
SE653621-125394,euMonitoringSiteCode,2016,CAS_7440-38-2,Arsenic and its compounds,kg/a,96,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3394
SE653621-125394,euMonitoringSiteCode,2015,CAS_7440-38-2,Arsenic and its compounds,kg/a,180,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3373
